gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold_CE	genelabels
g219	4251.93542258914	1.29114656404378	0.117002654896323	11.0350565733332	2.58888530008198e-28	5.50771576925952e-26	TRUE	
g342	6552.20144325023	2.05201679307515	0.186568879772707	10.9985708369819	3.88236044229834e-28	8.08744209636274e-26	TRUE	
g454	3895.44661512066	1.40572382168622	0.128490890899982	10.9400740101269	7.41393617809251e-28	1.51289689479076e-25	TRUE	
g406	708.345941615936	1.99989798475094	0.184932352054742	10.8120622620866	3.01807731857281e-27	6.03555102168191e-25	TRUE	
g296	4956.40108169568	1.74967637818218	0.161930584993731	10.8048819901844	3.26376406965307e-27	6.39889743773746e-25	TRUE	
g460	1010.65277574065	2.62137592543838	0.243111778740206	10.7801147042781	4.27352534395266e-27	8.21749613734282e-25	TRUE	
g960	1296.00510168055	-1.6969378992848	0.157611694434316	-10.765625543256	5.00206923223811e-27	9.43692268927337e-25	TRUE	
g619	3882.99969541738	1.69078541333082	0.157379276910698	10.7431146995477	6.38531023051761e-27	1.18234661101751e-24	TRUE	
g172	3319.54091397582	2.29971606554696	0.214595389283434	10.7160604156105	8.55709561898199e-27	1.55567998353093e-24	TRUE	
g884	287.081700308845	-1.63341297481659	0.153258103592758	-10.6541801930351	1.66706961005063e-26	2.97661232694576e-24	TRUE	
g604	981.253906438833	2.20367864379214	0.210022720203834	10.4907398760573	9.5279342558813e-26	1.67140025657118e-23	TRUE	
g678	2306.6688479906	1.91649411999376	0.186361555687933	10.2832657391733	8.38377324441027e-25	1.44533359777342e-22	TRUE	
g869	395.857400118264	-0.903088802617401	0.0880624396009094	-10.2544442521062	1.13024280244509e-24	1.9154742002794e-22	TRUE	
g397	2002.17598399991	1.30425152271757	0.127355962566018	10.2407848119625	1.30176083907899e-24	2.16938443832514e-22	TRUE	
g889	1945.35512609855	-1.96745053344733	0.193350648143386	-10.1748613754723	2.56765330179488e-24	4.20884678108967e-22	TRUE	
g130	1153.64529782794	1.32697675442097	0.131659383188457	10.0782983851471	6.89091144181991e-24	1.11132618559286e-21	TRUE	
g555	304.171880403106	1.6826806757728	0.167945572740577	10.0162536722436	1.29311912550688e-23	2.05236478348306e-21	TRUE	
g39	599.684446343491	1.33707079687672	0.135058292204612	9.89888530510835	4.20940492660108e-23	6.57653747829441e-21	TRUE	
g350	3878.55107470803	1.50252212251669	0.152146598619201	9.87533439366252	5.3255037481825e-23	8.19226338124258e-21	TRUE	
g901	1138.69837931304	-1.07023931743186	0.10848930478367	-9.86456810889188	5.92890476988828e-23	8.98229072638074e-21	TRUE	
g439	13020.8601122431	1.60506933958097	0.162899039971554	9.85310845843591	6.64561968660589e-23	9.91784346960781e-21	TRUE	
g515	852.572967496363	1.8861028253789	0.19155264123928	9.84480799120688	7.21769126208777e-23	1.06131904308258e-20	TRUE	
g371	1783.61216167855	2.10940803833073	0.214613652927544	9.82810812881504	8.52043140125653e-23	1.23472164610383e-20	TRUE	
g126	1479.67752283442	1.74570125039691	0.180109088150007	9.69186846441445	3.26500020833363e-22	4.66381958330399e-20	TRUE	
g277	1413.24464415176	2.93264870578335	0.304010788989602	9.64835021928327	4.99528681879959e-22	7.03491167622213e-20	TRUE	
g59	2242.9378131583	1.71799430561495	0.17812326373944	9.64452891288564	5.18487057329135e-22	7.20048900865837e-20	TRUE	
g314	4699.6274550003	1.52377344568447	0.158983782869871	9.58431660518917	9.30717381103948e-22	1.27482782104909e-19	TRUE	
g262	9332.80233886256	2.70552841124061	0.282481573289277	9.57993186516003	9.71089776109272e-22	1.31215225288062e-19	TRUE	
g640	2028.87871745227	1.53912853013894	0.160744679108237	9.57466584358514	1.02187212906536e-21	1.36235992246994e-19	TRUE	
g222	168.96978853263	1.78643629089259	0.186458471274982	9.57293497122647	1.03913063865798e-21	1.36714042841331e-19	TRUE	
g203	2292.47734759203	1.93744842265462	0.205859430002834	9.41106387777855	4.91140202731856e-21	6.37780634690367e-19	TRUE	
g109	475.59432597017	1.61379911164385	0.173340133154319	9.3083745074221	1.29803588558588e-20	1.66398215640683e-18	TRUE	
g554	16158.4344562893	1.5630884145245	0.168978283004582	9.25022134065444	2.24028267847584e-20	2.8355172787443e-18	TRUE	
g491	11026.7499546746	1.3639123461584	0.147861422833001	9.22422886240327	2.85608532190707e-20	3.5697496417186e-18	TRUE	
g340	44.3801383469563	1.91477715390903	0.206762610555352	9.22271916394427	2.89659706926538e-20	3.57568815994871e-18	TRUE	
g142	4023.30960452924	1.53957956839167	0.16714784637558	9.21074015710384	3.23883809801818e-20	3.9494075783029e-18	TRUE	
g617	188.522575847982	2.11620606987699	0.229689623797124	9.20523552595758	3.40922743038882e-20	4.10709217788649e-18	TRUE	
g903	2609.28799729751	-0.848840773248665	0.0932956645529075	-9.09830504710304	9.17524829918156e-20	1.09218223504186e-17	TRUE	
g606	7713.53059293234	1.11759871351044	0.122951386546715	9.08971478424748	9.92992003045399e-20	1.16810906334717e-17	TRUE	
g726	1123.27545360722	1.93361728012724	0.213268354966475	9.06560052427519	1.23919737680645e-19	1.44078308961484e-17	TRUE	
g492	1130.26833054604	1.49971793230931	0.165660903837539	9.05237659273152	1.39889901951935e-19	1.60776911450275e-17	TRUE	
g374	1750.2068757612	1.10483095333799	0.122344693473576	9.03024536334247	1.71287305206314e-19	1.94625200540674e-17	TRUE	
g846	800.283598102007	-2.17364698315067	0.24075356062951	-9.02695258363898	1.76518862973143e-19	1.98315967513309e-17	TRUE	
g991	835.33748187131	-1.46700690903015	0.164964357840026	-8.89196497421901	6.0037620652866e-19	6.67017965453341e-17	TRUE	
g735	8404.07694150035	1.69509510310703	0.191193668176086	8.86582439650429	7.59400785190505e-19	8.34422906716468e-17	TRUE	
g50	2454.19518366893	2.05753647782027	0.232581006447298	8.84644573205094	9.03508369920992e-19	9.819761077e-17	TRUE	
g681	3962.15764585285	1.5351763873815	0.173881759198382	8.82870462094949	1.05894970107851e-18	1.13854172699828e-16	TRUE	
g223	151.233555293517	1.12205478377719	0.12724621591941	8.81528793050201	1.19377863573945e-18	1.26985027433603e-16	TRUE	
g51	972.3500328287	1.9030675276945	0.216504935870363	8.78893482921582	1.50984615860859e-18	1.57259913957576e-16	TRUE	
g528	231.671327874081	1.92205307928054	0.218541200416156	8.78994268152515	1.49636290594651e-18	1.57259913957576e-16	TRUE	
g771	304.539640924367	-1.51269224830817	0.172145498643367	-8.78518118892469	1.56112698610385e-18	1.60924832309819e-16	TRUE	
g915	1018.82325492265	-1.34382752231564	0.153187821111092	-8.77197906832452	1.75553042554999e-18	1.79117844133411e-16	TRUE	
g465	2025.57237639744	1.19769473625504	0.136643491913138	8.76494611977184	1.86866008868678e-18	1.88734668957365e-16	TRUE	
g230	812.447409628655	1.7580432182091	0.201011180076451	8.74491148593852	2.23190542195141e-18	2.23168223140922e-16	TRUE	
g665	3700.90202984916	2.0667723263003	0.237842207610846	8.68972494115648	3.63318050212169e-18	3.59684869710047e-16	TRUE	
g696	3173.00212428275	1.41329640564717	0.163420407294459	8.64811720953225	5.23560417624013e-18	5.13243197629657e-16	TRUE	
g641	5222.48446931927	1.27106261230193	0.147037107091089	8.64444050612748	5.40695779354185e-18	5.24894863860436e-16	TRUE	
g601	2122.76333114737	1.02157981852496	0.118200527239754	8.64263394497	5.49316963889233e-18	5.28136569416197e-16	TRUE	
g525	1329.33063070474	1.27842519169022	0.148161112182712	8.62828911325797	6.22764969083003e-18	5.93050183415328e-16	TRUE	
g99	2498.95468975028	1.84084024389763	0.213518915991198	8.62111919082476	6.63028511113319e-18	6.25436045530385e-16	TRUE	
g782	161.45438584686	-2.06025582505051	0.239017687247764	-8.61107859335376	7.2376346675288e-18	6.76346813463743e-16	TRUE	
g175	473.954396696305	1.28046339352868	0.15053412512839	8.50523725138167	1.81224606013848e-17	1.67783781067821e-15	TRUE	
g941	8754.39767787008	-1.07537298542762	0.127599000413828	-8.42771699127203	3.5247426314009e-17	3.233385465264e-15	TRUE	
g165	150.029154484038	2.43920345714893	0.289345850552896	8.41598577492657	3.89604590100108e-17	3.54150572400998e-15	TRUE	
g843	139.810831634363	-1.74363974016159	0.207274941478688	-8.40472197920094	4.28876371943772e-17	3.86336472348268e-15	TRUE	
g428	582.445209806461	1.74709559424463	0.208517011321498	8.37743258163522	5.40947326805494e-17	4.82940385779298e-15	TRUE	
g207	2264.68004851165	1.33191108240542	0.160345086401111	8.30633595025502	9.87025298811765e-17	8.73386368391048e-15	TRUE	
g712	10169.1999556029	1.38178306680695	0.16803745565277	8.22304242506937	1.9840461087872e-16	1.7402172843652e-14	TRUE	
g341	3864.88248881667	1.63623596499589	0.19991522375182	8.18458051032384	2.73253809378961e-16	2.37588246954803e-14	TRUE	
g1	2921.35376584884	1.32157978313036	0.16209956787556	8.15276745853181	3.55689160594509e-16	3.06597923860732e-14	TRUE	
g755	218.932259962054	-1.5984938493986	0.19632134688427	-8.13910225939676	3.98219535921095e-16	3.40324541852566e-14	TRUE	
g404	617.8949376099	1.60586136775246	0.197858933851983	8.11531885046462	4.84510962242472e-16	4.10561450123938e-14	TRUE	
g533	1225.29020152788	1.32273639865855	0.163009353061373	8.11413919557815	4.89240356689631e-16	4.11085237524338e-14	TRUE	
g191	8740.19146858001	1.46176905850514	0.180521275215419	8.09745787019349	5.61195293906615e-16	4.67615978647687e-14	TRUE	
g62	6891.2979066151	1.44207570751266	0.178134196193369	8.09541063650324	5.70714980888366e-16	4.71618106934113e-14	TRUE	
g129	20326.2834042877	1.68398337392965	0.209015997496996	8.05678943273299	7.83244012791706e-16	6.41939088844612e-14	TRUE	
g811	370.295162708709	-2.08369827373349	0.259187885388765	-8.0363579236225	9.25481465583866e-16	7.52348713363665e-14	TRUE	
g500	6459.07012606048	1.08347308432175	0.134955364608511	8.02834798561788	9.8793924928502e-16	7.96645528516203e-14	TRUE	
g741	256.224884192695	0.966640990324347	0.120438383629973	8.02497632107879	1.01545528563542e-15	8.12282992085488e-14	TRUE	
g865	652.039853499344	-1.40906908737314	0.176048236125758	-8.00299300009337	1.21430845894315e-15	9.63640498489887e-14	TRUE	
g417	3311.12912137975	1.18780252256588	0.149176902984017	7.96228771733277	1.68887200491897e-15	1.32968749426652e-13	TRUE	
g572	4779.50348603795	1.29785956009564	0.163822961394329	7.92226093338686	2.33230221687975e-15	1.82192889582661e-13	TRUE	
g488	12397.6719021428	1.74218672598425	0.219990737709888	7.91945049365959	2.38562526721089e-15	1.84913698037532e-13	TRUE	
g881	136.600007696384	-1.96339226993823	0.248392803541588	-7.89486831715733	2.90621917579351e-15	2.23532965682764e-13	TRUE	
g48	438.297997695401	1.05121790191936	0.133382697348276	7.88059602158426	3.25823124065563e-15	2.48695070040577e-13	TRUE	
g509	9340.89820348525	2.12695980882189	0.270021596721622	7.87780842943532	3.33173004642436e-15	2.52378551016645e-13	TRUE	
g529	1106.93187552169	1.21076313744435	0.153806325244405	7.87175409239795	3.49703023588697e-15	2.62908310741607e-13	TRUE	
g95	161.134413328832	1.71776641403808	0.218141306174022	7.86922111151924	3.56855978298974e-15	2.66283800523242e-13	TRUE	
g777	1007.76835784195	-1.40302458430532	0.178947921700342	-7.83983965029155	4.51122129816335e-15	3.34131124150632e-13	TRUE	
g312	115.847487535513	1.83007016948693	0.23349050694258	7.82815546211549	4.95079529320173e-15	3.6399266277003e-13	TRUE	
g441	438.26610033851	1.12695802178625	0.144415764570158	7.80299610670211	6.04544157400201e-15	4.41228980280629e-13	TRUE	
g638	868.717033045781	1.19621757243576	0.154075376621885	7.76354216492345	8.25896479832379e-15	5.9841586245246e-13	TRUE	
g854	1283.43882274104	-1.42171461217841	0.183543966350314	-7.74559608659463	9.51344787847868e-15	6.84352268610852e-13	TRUE	
g301	2757.22428189968	1.21326237310624	0.156815678207542	7.73671528402657	1.02018168119287e-14	7.28628330731966e-13	TRUE	
g952	16.2046594396632	-2.22411218756213	0.283143114530872	-7.71295826806784	1.22934295562379e-14	8.71787249168957e-13	TRUE	
g429	156.521253924968	1.91978486389823	0.248892725970299	7.70709426482098	1.28714728577807e-14	9.06351106372885e-13	TRUE	
g385	125.344864696802	2.24435680128966	0.291058747158556	7.69996723020531	1.36101129468045e-14	9.51660974511176e-13	TRUE	
g868	54.8615891803286	-1.71745030510815	0.222808160996181	-7.69159109617937	1.45316410338962e-14	1.00904082429117e-12	TRUE	
g898	367.529189568265	-0.992860957743691	0.129341868740534	-7.67549964047075	1.6477511758451e-14	1.13626648326036e-12	TRUE	
g976	1329.81853181806	-1.81288070025337	0.236576872685159	-7.66262206999656	1.82174838625167e-14	1.24764809000893e-12	TRUE	
g645	100.588591326104	2.26841662429783	0.295787683737312	7.65538496479577	1.92734007167557e-14	1.31098458344789e-12	TRUE	
g815	3497.53248297259	-1.50243088801073	0.196540500123829	-7.64429226964221	2.10097694743423e-14	1.41943706063479e-12	TRUE	
g475	4946.3150038773	1.26088549551894	0.165168137636207	7.63387555138791	2.27799819934549e-14	1.52870496612453e-12	TRUE	
g325	145.567772995188	1.94400640243605	0.254430060688822	7.63276392196065	2.2977342054423e-14	1.53166962134784e-12	TRUE	
g785	2717.93102039752	-1.21436813510194	0.159126849141767	-7.63132389725348	2.32355081452726e-14	1.53862149632173e-12	TRUE	
g159	732.502271452335	2.01164769618663	0.263631095023698	7.62982593672702	2.35070885225899e-14	1.54636432985116e-12	TRUE	
g828	2661.32797733833	-1.49496629245389	0.19611312921862	-7.622862153415	2.48111797476007e-14	1.62148357056379e-12	TRUE	
g880	839.56771439328	-0.955180393937515	0.125394446689365	-7.61716668815826	2.59304392331794e-14	1.68362637592572e-12	TRUE	
g359	2574.95785209765	1.16404980770418	0.153377670721752	7.58929065258767	3.21661505399646e-14	2.07502799515552e-12	TRUE	
g248	90.7907106820105	1.16352909342987	0.153287897172543	7.5862802538166	3.29219944714892e-14	2.1101732225668e-12	TRUE	
g858	631.984121948897	-1.46852419816291	0.195867036253116	-7.49686243854046	6.53635118983649e-14	4.16286468453344e-12	TRUE	
g31	9005.4974379368	1.33544679858527	0.178739084245021	7.47146950212992	7.93041502327702e-14	5.01874808973082e-12	TRUE	
g610	10920.0372337373	1.68984593137162	0.227365096714103	7.43240463455008	1.06640984326694e-13	6.70630944831832e-12	TRUE	
g202	20.5746779914902	1.97113578669946	0.262868192467988	7.42530575651378	1.12519683638673e-13	7.03177697939434e-12	TRUE	
g975	1421.68176832708	-1.50232580828324	0.202430362200008	-7.42109451446769	1.16156385699443e-13	7.21396087334615e-12	TRUE	
g837	420.779676233225	-1.29238930580944	0.175704265324205	-7.35438450801884	1.9180886285294e-13	1.18388692572009e-11	TRUE	
g196	1089.9174469855	1.78899151557095	0.244460203240821	7.31771410227176	2.52230515275519e-13	1.54727173143553e-11	TRUE	
g721	1089.39789824473	1.83948155153615	0.251562982327552	7.31166725900346	2.63847825410054e-13	1.60866732089947e-11	TRUE	
g229	4849.67977760562	1.0378894677632	0.142164157276593	7.30060869079495	2.86468767641249e-13	1.73600073190597e-11	TRUE	
g455	100.628951731267	1.84528470673541	0.253928301510216	7.25748636631008	3.94349718392724e-13	2.37536315313786e-11	TRUE	
g299	2627.93472691417	0.954587345317426	0.132177409243645	7.22190936075506	5.12626385490044e-13	3.0693121128832e-11	TRUE	
g580	1539.57015787157	1.30179787722859	0.181125223274157	7.18705039968011	6.62059768775673e-13	3.94043787380236e-11	TRUE	
g704	103.123126095753	2.04433965605793	0.284053508771115	7.18489330649417	6.72596900906957e-13	3.97946533264418e-11	TRUE	
g556	1831.46229750082	1.31894081932319	0.183839927924686	7.17426212564378	7.26982041635241e-13	4.27593731430046e-11	TRUE	
g627	13731.4570262147	0.845552758845124	0.119568935162773	7.07166888997762	1.5308133971764e-12	8.95122991717359e-11	TRUE	
g69	3489.78092467121	1.27777297143783	0.181424525492144	7.04294068639626	1.88224368281454e-12	1.09421828979434e-10	TRUE	
g410	1821.5112774763	0.765436249216834	0.109351485780085	6.99971115851491	2.56490739844269e-12	1.48245717208257e-10	TRUE	
g462	1487.83840982383	1.82730774027593	0.261940583719341	6.97603143342997	3.03634820568024e-12	1.74485320164349e-10	TRUE	
g479	3710.57059336296	1.31837409423399	0.189929556879558	6.94131192286316	3.8847517745484e-12	2.21963617106911e-10	TRUE	
g370	971.325883905989	1.57367404534388	0.227838271451765	6.90651504488206	4.96704280524668e-12	2.82190119373077e-10	TRUE	
g67	5196.06540868904	0.900322464133838	0.131078467775614	6.8685468815153	6.48591592269544e-12	3.66399284243117e-10	TRUE	
g352	18769.6269677821	2.36849282484664	0.34546954368104	6.86215951977641	6.78272592462103e-12	3.81013913035313e-10	TRUE	
g902	6273.60913930749	-1.86008608751094	0.271424084067329	-6.85356164034353	7.20335915456361e-12	4.02382056907718e-10	TRUE	
g466	3889.87898483367	0.869714588513105	0.127085867319057	6.8434941344868	7.72844905590712e-12	4.29315345055641e-10	TRUE	
g369	10806.8036342283	1.40028268088403	0.204764656029243	6.83851230771134	8.0019790367015e-12	4.42054079491593e-10	TRUE	
g872	20.7087164858319	-1.66289865784595	0.241948292912956	-6.82757598507364	8.63613878812869e-12	4.74465668914828e-10	TRUE	
g752	14904.6089108485	-1.25498789275764	0.184198097493796	-6.8132471629547	9.54199913210989e-12	5.21368575529873e-10	TRUE	
g250	49.3674076528205	1.52279490576836	0.223316314168618	6.8074742246187	9.93270990855458e-12	5.39767208563246e-10	TRUE	
g841	1304.87948288828	-1.96341597433813	0.290682978603956	-6.7549858551164	1.42849191857899e-11	7.720805780471e-10	TRUE	
g215	244.013056085714	1.99833687112199	0.29579167364588	6.75384889397419	1.43973698033664e-11	7.7397473475194e-10	TRUE	
g357	197.915360598764	1.98634174380047	0.29480422700616	6.73427559824072	1.64748647813505e-11	8.80920710955742e-10	TRUE	
g25	8916.09445733468	1.10263732353025	0.163784401637125	6.73222624810133	1.6708655479422e-11	8.88669394355003e-10	TRUE	
g278	214.737998924934	1.07418781146073	0.159962860211375	6.71404861334379	1.892971971426e-11	1.0014723144068e-09	TRUE	
g336	4400.09162143073	1.30965611024074	0.195229899988664	6.7082437468732	1.96980707309633e-11	1.03663689073106e-09	TRUE	
g893	2804.46484236609	-0.945506689200184	0.14174775663944	-6.6702635237463	2.55344505573511e-11	1.33674853991075e-09	TRUE	
g531	1247.30063967635	1.48456448525064	0.223051133742553	6.65541091453706	2.82509632392215e-11	1.47125719494258e-09	TRUE	
g358	90.7479974612904	1.50554522427405	0.226973738861474	6.62687860353758	3.42859366205927e-11	1.77629575269071e-09	TRUE	
g438	642.026190953068	1.01615787133287	0.153874104840468	6.60343181208831	4.01747127908305e-11	2.03912158982494e-09	TRUE	
g564	655.353503286601	1.43675910527685	0.217549800731783	6.60378983735965	4.00777584335847e-11	2.03912158982494e-09	TRUE	
g739	1017.19237798164	0.906794527928662	0.137291115188944	6.60472387664988	3.98258941914188e-11	2.03912158982494e-09	TRUE	
g781	524.595815971049	-1.06951122743187	0.161918700449022	-6.60479811790462	3.98059415693252e-11	2.03912158982494e-09	TRUE	
g244	595.827033298317	1.65036194967001	0.250143369381313	6.59700662719776	4.19542017651552e-11	2.11868718914034e-09	TRUE	
g37	3694.37166833329	1.29811604680551	0.19695985077516	6.59071379114726	4.37716986121318e-11	2.19084678422774e-09	TRUE	
g494	90.3253318301865	1.41974479094203	0.215238939669302	6.59054559963284	4.38213178163365e-11	2.19084678422774e-09	TRUE	
g3	161.325716126144	1.75016342545178	0.265980781789237	6.57543289963516	4.85118171787595e-11	2.41328189040008e-09	TRUE	
g300	1868.73972974923	0.875526620182973	0.133207813381146	6.57254849542142	4.94612700745667e-11	2.44833286869105e-09	TRUE	
g824	10517.4452213715	-0.976636203079237	0.148860883268089	-6.56072057340591	5.35483814405646e-11	2.63758751736062e-09	TRUE	
g112	345.776982723802	1.49803147985972	0.229409098568123	6.52872753360659	6.63307884912338e-11	3.25118408884238e-09	TRUE	
g506	540.333598607921	0.858780171134967	0.132005264206609	6.50533023728169	7.75228861577765e-11	3.78122604239808e-09	TRUE	
g873	4016.10552779478	-1.13871082222087	0.175474128252317	-6.4892832916767	8.62456625448825e-11	4.18626397954505e-09	TRUE	
g950	934.719210542166	-1.39065553108435	0.214965696834436	-6.46874418383415	9.88207277604122e-11	4.773470806166e-09	TRUE	
g259	1904.62042535148	1.78789284039078	0.277628910560772	6.44017649948905	1.19334647917741e-10	5.70922078722247e-09	TRUE	
g536	1313.95601444466	0.957911964331252	0.148729031012253	6.44053910097459	1.19049879920562e-10	5.70922078722247e-09	TRUE	
g625	115.455823706681	2.26519684101123	0.352109102457315	6.42950293370972	1.28021888863897e-10	6.06834361678458e-09	TRUE	
g928	2389.30819073638	-1.62604523938716	0.252907446944783	-6.42946379316855	1.28054855799735e-10	6.06834361678458e-09	TRUE	
g98	706.511953063547	1.273964725042	0.198463627826709	6.41867104672312	1.3746909256858e-10	6.48374271977941e-09	TRUE	
g963	469.851929077309	-0.851339963949176	0.132654281288631	-6.41740189561271	1.3861963023493e-10	6.50731306440876e-09	TRUE	
g551	893.385181458037	1.10985483949196	0.173294851299036	6.4041568698933	1.51202589803465e-10	7.0648350254432e-09	TRUE	
g646	3288.00145853874	0.822309972225825	0.128444531581741	6.40202645829207	1.53328087149773e-10	7.130825783305e-09	TRUE	
g981	341.114013466631	-1.21178955185421	0.189460996116356	-6.3949375545809	1.60612980669003e-10	7.43504256346928e-09	TRUE	
g157	3471.21469474229	1.74242577395296	0.272578591791086	6.39270935553686	1.6297186131231e-10	7.50947300120637e-09	TRUE	
g104	50.7767785471802	2.26250789114154	0.35457788051818	6.35366465833928	2.10244908320557e-10	9.64329742338187e-09	TRUE	
g876	70.6783603722303	-1.57643502484559	0.248419390299019	-6.33882972410026	2.31516930825433e-10	1.05704921978242e-08	TRUE	
