logFC	logCPM	PValue
g61	1.3024193641272	7.8396421469614	3.61669252310986e-05
g62	1.92503722954406	5.06862203770319	0.0068444921880569
g63	-0.685167202112148	1.11190716876196	0.332213920503658
g64	1.3124806799508	8.17198065676913	0.000237668770937369
g65	0.323510454681771	3.77392742899459	0.494990032283183
g66	0.74520534440397	2.50859418492117	0.19801355695803
g67	1.44332719983511	3.61636087720248	0.00917520460737528
g69	1.24891873715234	6.66373225626868	0.00433026993964443
g70	0.130507335972346	0.0447258402501221	0.887517829728082
g71	0.337889752409313	2.57283417927574	0.594790253660145
g72	0.730699474128418	10.525636563255	0.0291966660012442
g73	1.79958702561729	8.75456626366529	1.77907386329403e-05
g74	0.549997062256192	3.15770395433941	0.368803949938195
g75	1.60437214830003	2.06952638787245	0.0673998082699973
g76	1.12629017545283	6.07488527802165	0.00456985899369724
g77	1.12075556902349	3.40473228642334	0.249352940304719
g78	0.913356653517152	5.12722182505525	0.0396234451666896
g79	0.976856727727443	0.0601689696330061	0.244505294666035
g80	1.96074060426414	8.62311154564538	2.77491783016254e-06
g81	1.98930703070387	3.95942926201111	0.0242070825178033
g82	0.0358236066949102	1.55693347825379	0.980130735342234
g83	2.3597398873164	9.75859916898483	0.000329325672452304
g84	0.312537058316319	1.01095909713553	0.684065292389635
g85	1.01024074378204	7.87902662268909	0.00160875615221567
g86	-0.908236170868722	8.52913083880234	0.0517768382401842
g87	0.985182815866046	4.66557223937614	0.0520514964169325
g88	1.34110079896314	7.0446250883957	0.0429643165408604
g89	0.784433113881499	1.1356844055131	0.378499922635001
g91	0.309069388393449	8.39832517843496	0.535932256260948
g92	1.03726828145057	6.99963031157034	0.0363226911298249
g93	1.06720950296287	3.6917123526631	0.168510334302131
g94	3.1151925185788	0.139710515495744	0.00616101487231837
g96	1.63944584213842	6.47836744693917	3.82289686059162e-05
g97	1.7753239417175	1.1108864181856	0.0101551778978419
g98	0.847205710365772	8.09008639069166	0.00917020796201027
g99	0.76341770713298	3.85283802090951	0.371658481993887
g100	0.547348612892578	7.17719980781522	0.592365577946376
g101	1.44635553336766	5.93558793949298	0.000187678530822892
g102	0.738919755211976	5.57444843090088	0.10470312351182
g103	0.945325649144046	5.74343853540971	0.0498144621272877
g105	1.45425382367856	7.60866571963546	1.27435091638306e-05
g106	2.55341276110592	9.3589858964178	2.35394472469869e-12
g107	1.1320427395342	8.63996765253121	0.00141281058824385
g109	2.17154151116843	6.21252445985318	7.34164392498065e-06
g110	2.22387197985546	6.91941855806701	2.50436117504346e-05
g111	2.08891368660412	7.51931320403943	6.74491304002261e-06
g112	1.88136578617536	6.91003127391205	0.0276791236873515
g113	0.582825182651992	6.67378100399869	0.136905826005376
g114	1.27792864227068	4.72431881440976	0.207624253779291
g116	2.28894806600948	9.16199235250751	3.89646403671531e-10
g117	0.805708524450367	6.02021159248818	0.0984602421019301
g118	1.26369203787723	1.72600001791126	0.377851751860999
g119	0.435593163977932	0.752631696717614	0.581183169344002
g120	1.30619648852673	7.25835258502611	0.108881320682587
g121	0.56491082810127	2.62005747396557	0.451509326693573
g122	0.710570704909687	6.53209030513934	0.119832065565988
g123	2.02605769673011	6.17947348404937	2.48065757387017e-05
g124	1.62723489186159	6.58707503174561	0.0653740408525063
g126	0.344817066663394	5.00349023568752	0.598983815347172
g127	1.18660915507586	3.87920881700945	0.0830737623178032
g129	0.1932284855169	3.68015095371256	0.730432712603684
g130	0.393453454298327	6.58769071794799	0.311699230429459
g131	0.590064636936574	8.60488181324594	0.0756623361239489
g132	1.3742879766768	8.31375230660486	0.00247756509336802
g134	0.570075171606052	0.334223027601635	0.425217279597356
g135	2.73049804127241	1.37065837198571	0.0748918310420436
g136	1.78493204108398	9.1381097255802	2.63121376584807e-05
g137	1.40248468308886	0.813258266736432	0.0529742414199312
g138	1.02298170072168	2.0927812688232	0.0854999294994156
g139	1.9848193433292	8.74146768955219	3.04707576504639e-05
g140	0.54763674188392	7.31966578953841	0.134379400694772
g141	-0.788627016709082	2.70429624579396	0.471475377706054
g142	0.649529071033105	3.62938803664365	0.232715526669213
g143	1.6798836664956	9.27731285138834	4.94240648926953e-07
g144	-0.0257128544017238	7.0847651632526	0.945908576218624
g145	1.68935226358745	8.04851437071563	3.22829131762729e-07
g146	1.36617832401144	10.3562091170244	7.79933254422097e-06
g147	7.26427645622564	1.73488003581391	6.89657283980048e-08
g148	1.88713653611236	7.1817807569782	0.000257372039677981
g149	0.840894519229723	1.77808394460629	0.473280421764838
g150	2.11524351615334	2.32848755578491	0.0205476799532636
g152	0.571492733110026	5.93152250428773	0.368215756639671
g153	2.43040674937202	6.36266582136963	0.00328879549990939
g154	1.76895336817888	0.988425378086104	0.0143442113955745
g155	0.924947145527556	10.5606469217109	0.00618685442391017
g156	-0.412258650018223	1.00961462132312	0.792208514258073
g157	2.85177532208998	1.6059239423145	0.0980469391818467
g158	1.3474781110402	8.17477427457094	7.57387386244853e-05
g159	1.41492912155004	6.84330132919661	0.00613259195077317
g160	3.02110953356974	3.39777360487172	2.99785400617893e-05
g161	1.81398079504665	5.34200449080908	0.000229283253934673
g162	1.0659582340812	9.57017113259085	0.0424861759717373
g164	-0.154170060006905	1.50563814075214	0.822754881730234
g165	0.270116487854024	3.55832847624817	0.725628994898895
g166	2.09523196517175	3.09015628440207	0.000322563903633688
g167	2.67736430395774	7.53887633908671	8.51868661816525e-05
g168	1.12451928146709	11.9287093027089	0.000830567672255872
g169	0.505711793826013	1.07689059743277	0.726257161791864
g170	-0.385782659481716	3.91946459040401	0.589816925771751
g171	2.24990795150992	1.65537400412871	0.00672814660361253
g172	0.643315925080684	4.97808874209008	0.216441144973688
g173	1.20332400726301	9.47066076589249	0.000213171621660693
g174	0.497543123313579	1.60217230712939	0.491064109459421
g175	2.78672553430881	3.44934623861149	1.1255163857708e-06
g176	1.24970972475645	6.9195490897498	0.00191887962211766
g177	0.824441464002753	7.8578584056401	0.0326251424299912
g178	1.11452677871038	2.24776176861715	0.106712737102678
g179	1.36773057793282	3.14748506764256	0.0133811068252766
g180	1.44004360953139	4.05272933495107	0.00703755820622115
g181	1.7709566344818	2.5624805964006	0.0385012345570382
g182	1.7453546695555	2.17182131367071	0.0281565644764737
g183	1.13655823925611	4.05992347795808	0.0191117333590245
g185	0.839754396238713	5.25245780556927	0.0504892519598596
g188	0.533885041642203	6.55199941229211	0.178607901135684
g189	0.913607072556992	4.94904665959447	0.0274923494867638
g190	1.36067513319265	3.86829599234624	0.10434182128014
g191	0.8577430467648	6.55418467315233	0.0188455907560534
g193	1.49213735385873	2.82628450398069	0.019026433859797
g194	1.25918636755695	1.67953893963786	0.0941983222882893
g195	1.56000961270418	4.96498370452152	0.01818302017293
g196	0.173178926985638	6.52154734200315	0.700248331424751
g197	1.72060339809818	7.59060735267182	4.19637337854673e-07
g198	2.87086866028527	3.05708918179648	0.00675498870251605
g199	0.828219542073786	6.93518630561535	0.063980712072172
g200	1.22453048792956	6.04462119415227	0.00405561985265192
g201	1.44101965064442	1.9340932239447	0.0208882487635044
g202	2.288013724746	5.67599237676708	1.04192383999614e-07
g204	1.51142142433436	6.58171195834982	0.000909909296508338
g206	1.33535434251802	7.22320736795132	9.64354897302329e-05
g207	0.537095065467208	7.03972548513657	0.106586471242865
g208	1.5586498191234	4.75150052321302	0.00539940487127
g209	1.42693741345125	5.94587666220217	0.00047540529435974
g210	1.53841608445809	5.74768236710617	0.000105857883071378
g211	2.26459527428062	2.18282626688788	0.000725569014377965
g213	1.35392643817641	6.67419600632051	0.00114141518787235
g214	0.782523254138275	1.1743006139086	0.327747352299719
g215	0.681711096873882	4.91413691635777	0.147730921292997
g216	0.791069371720261	2.90320949035112	0.235350168339473
g217	0.574826296717775	2.40930182846597	0.380735503826897
g218	1.16137972787108	8.69930659066314	0.000327185105319399
g219	-1.10079727161085	5.53704913320888	0.2687194518925
g220	0.788710571756832	8.51479188615958	0.0332172638250175
g221	0.440631929142108	7.95768293777351	0.320484234026815
g222	1.49733407336881	3.36371005074098	0.157809039854851
g223	0.797113103495955	4.56569543539283	0.169004238900744
g224	1.68630871873688	5.31233454899385	0.114577836197579
g225	1.00188781023521	1.75912403374925	0.169432880363424
g226	1.37237097105482	7.81237024242422	0.00730450702181261
g229	0.923117208015973	10.6202313788253	0.033798672267331
g230	0.901317608704766	4.52888266196928	0.0722137509423885
g231	1.14312018786417	9.78848715989907	0.00325549483107911
g232	1.88562232283835	8.25213276713253	1.95830650849392e-08
g233	1.00892785573847	7.93510977799845	0.0185067497196531
g234	0.883556401039572	6.06342891099403	0.183638195884175
g235	0.621353146453594	8.17130174788107	0.259602589212327
g236	0.897527755284868	1.97592353934881	0.174755636691335
g237	1.51375091997574	7.18342126590161	0.034378088636074
g238	0.719630834471735	5.67153887830544	0.12082210784239
g239	1.50378417641814	9.81736001239365	4.68876162903746e-06
g240	2.82718804180738	7.28159924840627	7.02867012002966e-05
g241	1.39766233052644	4.97793637020381	0.00491530584111365
g242	0.840780364681763	1.66902871180707	0.169743898971357
g243	0.236687904228075	5.90719075974418	0.573371130970438
g245	1.90081642068132	7.59785546235872	9.95958366327102e-08
g246	1.38382355570173	0.975077107625366	0.14771739571677
g247	2.27187163143638	7.11498957896557	7.53701491698529e-05
g248	1.35936210796754	0.59907632353	0.0525048680497865
g249	0.742917109607662	0.892194208425605	0.453080595333168
g250	1.3748510341119	3.55579165630937	0.0509709817469504
g251	1.49111937186198	5.86780694152591	0.0227208803686208
g252	0.0818971575025675	1.1818744579345	0.975408970087217
g253	1.26096080350177	7.37483990861499	0.0104130521987084
g254	1.42915310512992	4.9838551094705	0.0024245909861289
g256	-0.178097431859681	3.23805545325766	0.756484107021326
g257	2.34163267610162	6.85318718436273	5.80160858536137e-08
g258	4.69405332244849	2.57198466186696	0.000154532318036042
g259	2.02297458995122	7.95698221379013	0.000113641621298614
g260	1.93189778194305	3.19003633223405	0.0975635276179869
g261	0.64449599127002	1.08161521698094	0.373269207368968
g262	0.977815459175448	8.27332630109844	0.00648546859265323
g263	0.717035021100636	7.33313459425126	0.0611301764083594
g264	1.70534297123632	8.23471742769747	6.21384016426867e-08
g265	1.81467872253564	5.88982238731157	7.83159183096864e-05
g266	1.7428354005135	8.62988562252519	3.31458916395124e-08
g267	1.83346627363247	7.43035201781334	0.000755705367719681
g268	0.82265217897642	5.45338832574971	0.0480140211130448
g269	1.0092423020131	7.53396861797987	0.0028961683086834
g270	1.00099813585543	2.62385585286524	0.484175785167295
g271	0.958792981205299	5.04045461270588	0.215700589841078
g272	0.463608580649397	6.04637152051015	0.463410195814833
g273	-1.91007268581696	2.45147569822966	0.147723126703697
g274	0.721384802867141	1.65090284862722	0.273965409244283
g275	0.853912201695295	5.89363744206251	0.0849292166374357
g276	0.664180009299959	4.07202561644772	0.160095512988981
g277	1.79166849219889	3.36635624279378	0.00627844950952196
g278	1.20354752861175	1.77993981956899	0.248354095470162
g279	0.925340956847784	9.65232582835169	0.00311983485111467
g280	1.58740948819182	3.70498541828514	0.192694721563918
g281	1.52648167995451	8.42505292048779	7.53012300557645e-06
g282	2.03770891276041	2.75255822120166	0.0732774279814331
g283	1.05021108214058	7.61239166213925	0.00183077666423366
g284	0.924556019100368	2.75161403610101	0.126151342530331
g285	1.48367353531722	7.12493976422083	0.00455841918101094
g286	2.51862012424133	4.42244466928146	3.79808573601569e-07
g287	2.29090709404479	6.82253754349211	4.35968490446796e-09
g288	2.24111680239315	9.17221062566078	5.21348336675746e-12
g289	2.28054482507072	2.81971604446875	0.139283057520757
g290	1.22207502115052	5.84900699608878	0.00441218563816174
g291	1.88183764941915	4.55904130836946	0.000114145275206989
g292	0.358962920290364	7.83318264106494	0.456741711809235
g293	0.224069369122377	4.47667657397141	0.755179114125703
g294	3.25775139924285	10.7313085560781	3.37128574072873e-15
g295	1.71532492902772	9.96904006050815	3.93332438167633e-07
g296	1.45513854408009	1.85514631097129	0.0125261025879784
g297	-0.05636059356144	5.74807034267528	0.958430550383402
g298	0.73072690751752	0.589585416763045	0.485556419415763
g299	0.555285257880462	5.86835588192856	0.339051699695336
g300	2.32951699619585	4.98195199800204	7.43589830526223e-05
g302	-0.0583866011321416	1.61872695176159	0.974550375593797
g303	2.19298357715711	5.12751347893756	0.018878790269042
g304	1.5044557964114	2.69794705995149	0.0224942529980829
g305	-0.123076161244414	7.01424087582696	0.835808035869264
g306	1.06742859367433	6.14968932675736	0.00462705775465723
g307	0.23911858604897	9.68668151857694	0.54267027968878
g308	0.301239482665547	7.65614737880205	0.391662547705271
g309	0.0798712579342372	2.11929608790797	0.933233177437337
g310	0.50397337307802	5.09286852436795	0.391660631680295
g311	1.25041124950622	8.06009486860428	0.000395729008033271
g312	0.476354165559792	9.0232787341566	0.156420315967222
g313	1.07935408616101	3.8962131313843	0.0787930826528884
g314	0.89100865550503	4.21298195974468	0.0855013948378872
g315	2.44480531659333	2.12473886379383	0.0257404443527929
g316	0.783039728388443	6.1457148674668	0.133978912122275
g317	1.64403797943437	5.133162549214	0.0489417335693905
g318	1.25888881182394	6.49988279688434	0.00616504606829272
g319	1.27231463892906	11.1837876578149	0.0120483006321185
g321	1.29181575025173	3.72130608894879	0.0131026909457447
g322	2.40367425763391	9.27494311462932	1.79752823381421e-13
g323	1.49565316844091	7.33195740911635	5.4267657006166e-06
g324	0.561220813506923	6.35499198675748	0.159840066792795
g325	1.89997661926188	9.40219431536411	9.15596832537556e-06
g326	1.96854079865241	3.31787848853069	0.00690890824537412
g327	1.34963259518605	3.37340447430685	0.129175225376689
g328	0.935947876155593	5.46336809070663	0.0866948814118326
g329	0.622859076127972	0.811566532941732	0.443642492266474
g330	1.41092828659041	2.19145848837743	0.085117300451831
g331	1.90315320439943	6.4079618946043	5.68626407103452e-05
g332	-0.354361130971902	5.91315357001247	0.593524666861077
g333	0.383204184742736	6.44302585275504	0.460279867273748
g335	1.09333346339165	5.60109299770123	0.0193121579624489
g337	0.59680825025481	4.84977378164902	0.272234649371302
g338	-0.301561417214551	1.42530801629304	0.861359839740022
g339	0.907867668290166	8.61140910306487	0.0106575615137851
g340	1.94300527261329	3.37015824498856	0.000389787220628175
g341	-0.755447859511264	4.95056963869063	0.403504425095406
g343	0.454655612289596	4.96572922181484	0.328914432702744
g344	1.01505336212849	7.99582777741816	0.00165117177616766
g345	-0.216655617878618	2.39184345398118	0.779605235002121
g346	2.71924638163011	4.47932511551691	8.78240818419258e-06
g347	0.238239403307765	8.18259422512236	0.448724951663942
g348	0.996919531861563	6.72468913280599	0.0100153612048031
g350	1.08238791280043	6.54158016784181	0.0904363090221445
g351	0.990501158073732	6.91587426023771	0.0223546555041881
g352	0.931066636276494	8.31193071753195	0.129612929206965
g353	2.00558023379722	8.21778194936015	2.06632146777555e-08
g354	0.798675641760572	4.9270258646913	0.0782801627416489
g355	1.09966624000125	2.70056163545262	0.0490196508549704
g356	2.59918966704678	6.58492178026825	1.04314754156085e-05
g357	1.1872627033659	2.21401937255534	0.302374110295469
g358	-0.616770305531646	5.64982127113247	0.381244801217017
g359	0.543240057564238	5.33969833006744	0.277114691589303
g360	1.09778270967762	2.75136773271569	0.234019925959963
g361	1.60635326058563	3.136564831891	0.0183498663498356
g362	0.630607955652393	1.4736999793715	0.593064232774924
g363	1.46841059489399	8.06765321591982	0.00043602951402009
g364	0.431318571882251	8.58410586736624	0.238379314604235
g365	1.70672711834864	3.92557961199544	0.00134500394401713
g366	1.28713006565685	7.70940082787465	5.8425954956797e-05
g367	1.01558844359922	3.73389167103672	0.0864040498939267
g368	0.271181494836755	1.69039373107596	0.782880844259975
g369	0.800976574198586	8.10761803927	0.00933115693883312
g371	0.503509430942471	7.6512225860709	0.286830284666014
g372	0.909837336148215	7.62243935486109	0.00674948760005595
g373	0.578406920863044	7.05746575880803	0.088133463450291
g374	1.39003578312135	3.09227842558321	0.0107064520864748
g375	0.797760991290935	4.31613324107929	0.447954516881
g376	2.4429182282607	3.34932735503624	2.27974544296415e-05
g377	1.34485173882992	3.71367505169093	0.0189339714184979
g378	1.75011533095016	6.74223243195701	1.94109980615974e-05
g379	1.24226953774076	6.00624587891552	0.00227776500259017
g380	0.688483273274368	9.54845231241569	0.0368694786166966
g381	2.16704884330611	8.40596831973686	0.00264129877459776
g382	1.23375193428259	0.803228759245524	0.313347633064771
g383	-0.216252636231149	1.06412844681747	0.727181867469971
g384	1.52485970643831	6.56761674258586	0.00819371556618621
g385	1.6838307895625	10.0106804983943	6.0337623656091e-05
g386	0.231667128084216	2.47114633482819	0.776337310215758
g387	1.80410025266331	7.63838367245443	1.28101579000148e-05
g388	2.22775902049666	8.63357055607188	6.08445455907367e-10
g389	1.2230174260294	3.42046054860564	0.119051617696895
g390	3.68457557434643	1.05635821672977	8.36380319925802e-05
g391	-0.21398195134064	0.877365459597029	0.83693838164715
g392	1.72435353238466	7.21700797155152	4.09787473040238e-07
g393	1.37145360158185	4.42069495160341	0.00699133057018402
g394	0.678249166703254	1.29400604115235	0.329874417722479
g395	2.00421323296511	1.83415696270119	0.00137119908622279
g396	1.87533522137532	4.35909375696035	0.00571059545912884
g397	0.459644012817413	5.86335119556237	0.367647011750524
g399	0.630519751933596	6.74606479778636	0.212741523161347
g400	1.85140287193257	3.14487935463403	0.000598031459203514
g401	0.0171032141995945	4.0920384436571	0.972185537118744
g402	1.71135738144217	9.53467590558906	1.54974201390361e-05
g403	1.91005968851604	6.14732331535524	5.33428719021012e-05
g404	1.76627501058458	3.02454035184341	0.00656059186021067
g405	1.17521062343514	9.85686776881126	0.000148603723879828
g407	0.846727412733328	2.42183891715211	0.318624398366796
g408	0.635853030016915	7.28090134881043	0.353457818989244
g409	1.4982373055059	8.48798179804414	1.0192698294296e-06
g410	1.75028062748456	3.43006548958133	0.0536514222242686
g411	0.761109584573618	6.82538404363285	0.046117201886961
g412	0.501904882952269	2.04947169472962	0.470703884513561
g413	0.563233596988946	1.65373905614697	0.457362213107371
g414	2.99752544193386	0.973024683398734	0.0004787475786851
g415	0.67509330045072	5.73709525202206	0.126228394683022
g416	1.08232056608452	7.4806199807676	0.000679122424067044
g417	0.938860256697154	3.56607720605556	0.196098176809411
g418	1.03735283711646	0.481197916134168	0.501830314120315
g419	0.624524352559933	7.18501425841171	0.0949586977688827
g420	1.03859881807995	4.87026403835252	0.0482999197239601
g422	1.56867746011179	1.72677462895968	0.0312492397804646
g423	1.57889196370297	5.43593010341163	0.00552116042117611
g425	2.37499951275227	6.29030392073267	0.0521784973250058
g426	0.738907976516294	7.8555971005833	0.0291610585406039
g430	0.756310914301761	1.85935519275507	0.282384544920847
g431	0.557254506737839	4.46302843054312	0.234436719320392
g432	0.754914262561214	6.11289951358979	0.0654696040912664
g433	1.12420740882145	6.19562087806679	0.00713981620500293
g434	1.9074240918449	9.99711258718948	1.50831057066958e-06
g435	1.39237500252793	8.81072706538217	5.95266435664085e-06
g436	1.11928748212216	9.44758363177303	0.00150823418602137
g437	0.964253011522565	9.389859032459	0.0663625979699715
g438	1.16962253219083	4.52742011995297	0.034766456273931
g439	1.405873376314	2.89776624979789	0.02693548079102
g440	1.05485473759095	5.64930698642271	0.0733829921814687
g441	2.08437879803402	9.34195591450256	4.12860169994568e-08
g442	0.954948876068103	7.74806594313739	0.0097632698471219
g443	0.709190348566864	3.89438843993969	0.22751855610143
g444	0.60939832393718	9.67960897404554	0.0703675910711776
g445	1.22413136765987	8.99416143422172	3.50486583911479e-05
g446	-0.0587576642827059	2.76174904544485	0.927542914933958
g447	0.159945409533458	4.35705653166527	0.765144398398778
g448	0.321497214359571	5.35695788849164	0.658955684935024
g449	1.58881499022831	2.78608065930697	0.0321973654843232
g450	0.99953281369577	3.70340135568204	0.113936766782548
g451	1.31219203323055	7.59926305166948	0.00199429480926456
g452	1.832151390312	4.3899820465906	0.0190380163410264
g453	2.71950675870443	6.01179141526282	1.30343608500608e-09
g454	2.94085296433187	2.06197208866453	0.000325088595149894
g456	2.14847341104238	0.367708347430804	0.00622221028482379
g457	1.00935901578898	6.65829225890007	0.0814775645909962
g459	0.14972133682974	7.50665179836831	0.669040086926101
g460	1.79465550154739	8.55825856296754	3.72592956306788e-05
g461	-0.0245009603712892	1.03333139681424	0.999999999999999
g462	1.44234436707319	2.98325046656187	0.0298968128956196
g463	2.77643464128465	5.10688345213634	5.70845453065804e-07
g465	0.979069506183264	6.58836903978121	0.0242294011684049
g466	0.886611946582632	5.51243725973624	0.148040287938211
g467	0.675829819029327	2.21948169789961	0.477393279248907
g468	1.42826052498355	7.74596167014812	0.0871818516572296
g469	0.659539351695133	2.2149538116958	0.412809386377984
g471	1.40937121817581	4.36925912509	0.0509942194895768
g472	1.54282843023613	2.97843514169541	0.0334506681006389
g473	2.20376970226886	12.1546274863901	1.3704343675341e-06
g475	0.617155502856278	2.79298188524909	0.350080257149542
g476	0.749146323591208	4.06252135557818	0.216447899198399
g477	-0.0157171975177647	3.48887756584958	0.988086615974905
g478	0.466436000217726	4.23055731155132	0.545315554135273
g480	0.848759164260966	3.15279919332668	0.220666037017285
g482	1.62020641370551	9.28480060493232	0.0110848878511842
g483	1.54689817488386	6.0597633713418	0.000113571981520991
g484	1.3988106724989	0.688732402595249	0.0474119905452289
g485	0.436785800812208	2.80231071931429	0.645324518010196
g486	0.803174879855361	6.52669089005345	0.113870228219111
g487	2.03201054368097	2.64939372105416	0.0280731291961803
g488	0.763662451498588	4.2330754524851	0.252311559260157
g490	0.900945516542459	4.41361056891999	0.144132757354636
g491	1.65939812451037	5.52866351471095	0.000154395565721527
g493	1.65998420673019	3.26410254529132	0.234326437478133
g494	1.25712610451187	8.88756194767807	0.000534063601098961
g495	1.03732415298964	7.89428918009814	0.00171284892521407
g497	1.28116493766253	5.27916561622934	0.0165583099174284
g498	-0.78267559582424	3.39079813236488	0.71916822044835
g499	1.1061074709072	2.27864167926433	0.0877962181618357
g500	-0.382049705970448	3.00199090684733	0.490294398685795
g501	-1.45657175033893	2.69328509080765	0.0223887330702507
g502	-1.99868845059316	3.04028766200665	0.000374247642304215
g505	-1.28218978768297	5.33827759209124	0.00494168809194373
g506	-2.669801421073	2.01352752840901	0.0130732129847705
g507	1.39266477075322	0.415892708496622	0.0359986868703881
g508	-0.781983199477807	0.671885300754923	0.517676774439879
g509	-0.370385036153812	8.58790031013105	0.2729900398786
g510	-0.910720051661428	5.7040322363643	0.0236563612733324
g511	-2.05641957347323	6.21027185260421	7.04638921610744e-07
g512	-1.35093727124782	7.80014598291094	4.13837748679659e-05
g513	-2.07894274423015	4.40850703668619	8.30016146019831e-05
g514	-0.44528738793843	4.49666259702734	0.421567849444297
g515	-0.733592004491233	3.82816469858681	0.165113783938239
g516	-2.68796129334124	3.04685516422356	5.10012086577306e-05
g517	-0.840450384752697	5.20774051767794	0.0589460438956394
g518	-0.561412262377442	4.2941450235873	0.233604780483717
g519	-0.947788921384035	8.08883180526803	0.0236937842157655
g520	-0.372017880110593	5.60222152674249	0.396366088472614
g521	-0.457246783371764	1.06051916108593	0.454777134585428
g522	-2.41347575099421	3.96090386634087	0.00241482452233799
g523	-0.909835954590078	6.48712459197684	0.0215433106486716
g525	-1.12537129528766	7.81391580920926	0.0101921201029996
g527	-2.13346226776586	3.70289851587851	0.00713582889519163
g529	-1.1480031795763	0.262582453083865	0.315997993509178
g530	-2.09366362659982	5.81567680230745	1.29088643578111e-05
g531	-1.40845751027264	9.24035197092511	3.28259619998055e-05
g533	-1.96910288454732	0.700652008132408	0.0130614503704238
g534	-1.57574219150166	1.99750822223824	0.0756517544570342
g535	-0.634583637532962	8.07915217071228	0.160155998008379
g537	-1.22118260021067	6.7215352675205	0.00163955806899233
g539	-1.22666129273026	3.14812122257039	0.0829286558951052
g540	-0.927770722286716	6.75858343224516	0.0901258702296456
g541	-2.39561901980221	6.22508984446839	1.41720381263341e-07
g542	-1.64311252106212	6.72821807654525	3.3729989380848e-06
g543	-1.35457669344876	10.8613055540561	0.0108725372143091
g544	-4.92841040280529	6.59392279108233	1.38289506086192e-09
g545	-0.885074747421014	2.58559118634271	0.179642976448234
g546	-4.15245843667927	9.34084920379174	3.7478977191265e-21
g547	-3.25761867054531	0.959021874499013	2.69339261851359e-05
g548	-1.17152624472058	7.08579632191434	0.000672456759236398
g549	-1.6187684472037	1.95513594869314	0.0223049307764025
g550	-1.44406944816522	7.24674526833139	0.00104146998033043
g551	-0.743359481554241	8.48192101138358	0.0314755358481549
g552	-2.11971699130887	2.66748679806023	0.00246268567758281
g553	-2.64681968709328	4.26465238749843	6.38051605183122e-06
g554	-1.31877468785635	4.21658530978081	0.0228555111507562
g555	-1.82232097238845	1.20617169630851	0.190238765489892
g557	-1.07754952995059	6.48335349292602	0.0207624568966141
g558	-1.65925610089323	3.66047887220093	0.00591458909602833
g559	-2.12881592629536	3.88849200414504	1.5189776280805e-05
